origin,year,month,day,hour,temp,dewp,humid,wind_dir,wind_speed,wind_gust,precip,pressure,visib,time_hour
LAX,2020,5,24,2,NA,NA,NA,250,11.5078,13.242946083999998,NA,NA,10,2020-05-24T09:00:00Z
LAX,2020,5,24,3,NA,NA,NA,260,8.05546,9.2700622588,NA,NA,10,2020-05-24T10:00:00Z
LAX,2020,5,24,4,NA,NA,NA,240,5.7539,6.621473041999999,NA,NA,10,2020-05-24T11:00:00Z
LAX,2020,5,24,5,NA,NA,NA,280,5.7539,6.621473041999999,NA,NA,10,2020-05-24T12:00:00Z
LAX,2020,5,24,6,NA,NA,NA,250,2.30156,2.6485892167999996,NA,NA,10,2020-05-24T13:00:00Z
LAX,2020,5,24,7,NA,NA,NA,240,4.60312,5.297178433599999,NA,NA,10,2020-05-24T14:00:00Z
LAX,2020,5,24,8,NA,NA,NA,0,0,0,NA,NA,10,2020-05-24T15:00:00Z
LAX,2020,5,24,9,NA,NA,NA,230,4.60312,5.297178433599999,NA,NA,10,2020-05-24T16:00:00Z
LAX,2020,5,24,10,NA,NA,NA,270,2.30156,2.6485892167999996,NA,NA,10,2020-05-24T17:00:00Z
LAX,2020,5,24,11,NA,NA,NA,310,2.30156,2.6485892167999996,NA,NA,10,2020-05-24T18:00:00Z
LAX,2020,5,24,12,NA,NA,NA,300,2.30156,2.6485892167999996,NA,NA,10,2020-05-24T19:00:00Z
LAX,2020,5,24,13,NA,NA,NA,0,0,0,NA,NA,8,2020-05-24T20:00:00Z
LAX,2020,5,24,14,NA,NA,NA,0,0,0,NA,NA,8,2020-05-24T21:00:00Z
LAX,2020,5,24,15,NA,NA,NA,0,0,0,NA,NA,7,2020-05-24T22:00:00Z
LAX,2020,5,24,16,NA,NA,NA,150,2.30156,2.6485892167999996,NA,NA,8,2020-05-24T23:00:00Z
LAX,2020,5,24,17,NA,NA,NA,180,2.30156,2.6485892167999996,NA,NA,10,2020-05-25T00:00:00Z
LAX,2020,5,24,18,NA,NA,NA,240,9.20624,10.594356867199998,NA,NA,8,2020-05-25T01:00:00Z
LAX,2020,5,24,19,NA,NA,NA,250,12.658579999999999,14.567240692399997,NA,NA,10,2020-05-25T02:00:00Z
LAX,2020,5,24,20,NA,NA,NA,260,12.658579999999999,14.567240692399997,NA,NA,10,2020-05-25T03:00:00Z
LAX,2020,5,24,21,NA,NA,NA,270,14.960139999999999,17.215829909199996,NA,NA,10,2020-05-25T04:00:00Z
LAX,2020,5,24,22,NA,NA,NA,250,18.41248,21.188713734399997,NA,NA,10,2020-05-25T05:00:00Z
LAX,2020,5,24,23,NA,NA,NA,260,19.56326,22.5130083428,NA,NA,10,2020-05-25T06:00:00Z
LAX,2020,5,25,0,NA,NA,NA,250,17.261699999999998,19.864419125999994,NA,NA,10,2020-05-25T07:00:00Z
LAX,2020,5,25,1,NA,NA,NA,250,14.960139999999999,17.215829909199996,NA,NA,10,2020-05-25T08:00:00Z
LAX,2020,5,25,2,NA,NA,NA,250,12.658579999999999,14.567240692399997,NA,NA,10,2020-05-25T09:00:00Z
LAX,2020,5,25,3,NA,NA,NA,260,9.20624,10.594356867199998,NA,NA,10,2020-05-25T10:00:00Z
LAX,2020,5,25,4,NA,NA,NA,230,4.60312,5.297178433599999,NA,NA,10,2020-05-25T11:00:00Z
LAX,2020,5,25,5,NA,NA,NA,190,5.7539,6.621473041999999,NA,NA,10,2020-05-25T12:00:00Z
LAX,2020,5,25,6,NA,NA,NA,180,4.60312,5.297178433599999,NA,NA,10,2020-05-25T13:00:00Z
LAX,2020,5,25,7,NA,NA,NA,0,0,0,NA,NA,10,2020-05-25T14:00:00Z
LAX,2020,5,25,8,NA,NA,NA,0,0,0,NA,NA,10,2020-05-25T15:00:00Z
LAX,2020,5,25,9,NA,NA,NA,240,5.7539,6.621473041999999,NA,NA,10,2020-05-25T16:00:00Z
LAX,2020,5,25,10,NA,NA,NA,0,0,0,NA,NA,10,2020-05-25T17:00:00Z
LAX,2020,5,25,11,NA,NA,NA,310,4.60312,5.297178433599999,NA,NA,10,2020-05-25T18:00:00Z
LAX,2020,5,25,12,NA,NA,NA,270,5.7539,6.621473041999999,NA,NA,9,2020-05-25T19:00:00Z
LAX,2020,5,25,13,NA,NA,NA,250,5.7539,6.621473041999999,NA,NA,8,2020-05-25T20:00:00Z
LAX,2020,5,25,14,NA,NA,NA,260,5.7539,6.621473041999999,NA,NA,6,2020-05-25T21:00:00Z
LAX,2020,5,25,15,NA,NA,NA,260,8.05546,9.2700622588,NA,NA,6,2020-05-25T22:00:00Z
LAX,2020,5,25,16,NA,NA,NA,280,5.7539,6.621473041999999,NA,NA,6,2020-05-25T23:00:00Z
LAX,2020,5,25,17,NA,NA,NA,270,8.05546,9.2700622588,NA,NA,10,2020-05-26T00:00:00Z
LAX,2020,5,25,18,NA,NA,NA,280,10.357019999999999,11.918651475599997,NA,NA,10,2020-05-26T01:00:00Z
LAX,2020,5,25,19,NA,NA,NA,270,10.357019999999999,11.918651475599997,NA,NA,10,2020-05-26T02:00:00Z
LAX,2020,5,25,20,NA,NA,NA,250,10.357019999999999,11.918651475599997,NA,NA,10,2020-05-26T03:00:00Z
LAX,2020,5,25,21,NA,NA,NA,260,12.658579999999999,14.567240692399997,NA,NA,10,2020-05-26T04:00:00Z
LAX,2020,5,25,22,NA,NA,NA,250,11.5078,13.242946083999998,NA,NA,10,2020-05-26T05:00:00Z
LAX,2020,5,25,23,NA,NA,NA,270,10.357019999999999,11.918651475599997,NA,NA,10,2020-05-26T06:00:00Z
LAX,2020,5,26,0,NA,NA,NA,270,10.357019999999999,11.918651475599997,NA,NA,10,2020-05-26T07:00:00Z
LAX,2020,5,26,1,NA,NA,NA,270,10.357019999999999,11.918651475599997,NA,NA,10,2020-05-26T08:00:00Z
LAX,2020,5,26,2,NA,NA,NA,270,9.20624,10.594356867199998,NA,NA,10,2020-05-26T09:00:00Z
LAX,2020,5,26,3,NA,NA,NA,250,11.5078,13.242946083999998,NA,NA,9,2020-05-26T10:00:00Z
LAX,2020,5,26,4,NA,NA,NA,260,8.05546,9.2700622588,NA,NA,10,2020-05-26T11:00:00Z
LAX,2020,5,26,5,NA,NA,NA,240,4.60312,5.297178433599999,NA,NA,10,2020-05-26T12:00:00Z
LAX,2020,5,26,6,NA,NA,NA,250,5.7539,6.621473041999999,NA,NA,10,2020-05-26T13:00:00Z
LAX,2020,5,26,7,NA,NA,NA,240,2.30156,2.6485892167999996,NA,NA,10,2020-05-26T14:00:00Z
LAX,2020,5,26,8,NA,NA,NA,260,2.30156,2.6485892167999996,NA,NA,7,2020-05-26T15:00:00Z
LAX,2020,5,26,9,NA,NA,NA,260,8.05546,9.2700622588,NA,NA,1.25,2020-05-26T16:00:00Z
LAX,2020,5,26,10,NA,NA,NA,240,5.7539,6.621473041999999,NA,NA,0.06,2020-05-26T17:00:00Z
LAX,2020,5,26,11,NA,NA,NA,250,4.60312,5.297178433599999,NA,NA,0.06,2020-05-26T18:00:00Z
LAX,2020,5,26,12,NA,NA,NA,0,0,0,NA,NA,0.25,2020-05-26T19:00:00Z
LAX,2020,5,26,13,NA,NA,NA,0,0,0,NA,NA,2.5,2020-05-26T20:00:00Z
LAX,2020,5,26,14,NA,NA,NA,270,4.60312,5.297178433599999,NA,NA,2.5,2020-05-26T21:00:00Z
LAX,2020,5,26,15,NA,NA,NA,170,2.30156,2.6485892167999996,NA,NA,2.5,2020-05-26T22:00:00Z
LAX,2020,5,26,16,NA,NA,NA,0,0,0,NA,NA,6,2020-05-26T23:00:00Z
LAX,2020,5,26,17,NA,NA,NA,270,8.05546,9.2700622588,NA,NA,6,2020-05-27T00:00:00Z
LAX,2020,5,26,18,NA,NA,NA,270,10.357019999999999,11.918651475599997,NA,NA,8,2020-05-27T01:00:00Z
LAX,2020,5,26,19,NA,NA,NA,270,10.357019999999999,11.918651475599997,NA,NA,10,2020-05-27T02:00:00Z
LAX,2020,5,26,20,NA,NA,NA,260,12.658579999999999,14.567240692399997,NA,NA,10,2020-05-27T03:00:00Z
LAX,2020,5,26,21,NA,NA,NA,260,10.357019999999999,11.918651475599997,NA,NA,10,2020-05-27T04:00:00Z
LAX,2020,5,26,22,NA,NA,NA,260,14.960139999999999,17.215829909199996,NA,NA,10,2020-05-27T05:00:00Z
LAX,2020,5,26,23,NA,NA,NA,250,16.11092,18.5401245176,NA,NA,10,2020-05-27T06:00:00Z
LAX,2020,5,27,0,NA,NA,NA,240,12.658579999999999,14.567240692399997,NA,NA,10,2020-05-27T07:00:00Z
LAX,2020,5,27,1,NA,NA,NA,260,11.5078,13.242946083999998,NA,NA,9,2020-05-27T08:00:00Z
LAX,2020,5,27,2,NA,NA,NA,240,10.357019999999999,11.918651475599997,NA,NA,5,2020-05-27T09:00:00Z
LAX,2020,5,27,3,NA,NA,NA,250,5.7539,6.621473041999999,NA,NA,3,2020-05-27T10:00:00Z
LAX,2020,5,27,4,NA,NA,NA,290,5.7539,6.621473041999999,NA,NA,2.5,2020-05-27T11:00:00Z
LAX,2020,5,27,5,NA,NA,NA,0,0,0,NA,NA,2,2020-05-27T12:00:00Z
LAX,2020,5,27,6,NA,NA,NA,0,0,0,NA,NA,1.5,2020-05-27T13:00:00Z
LAX,2020,5,27,7,NA,NA,NA,230,4.60312,5.297178433599999,NA,NA,2,2020-05-27T14:00:00Z
LAX,2020,5,27,8,NA,NA,NA,220,2.30156,2.6485892167999996,NA,NA,1.5,2020-05-27T15:00:00Z
LAX,2020,5,27,9,NA,NA,NA,230,4.60312,5.297178433599999,NA,NA,0.25,2020-05-27T16:00:00Z
LAX,2020,5,27,10,NA,NA,NA,250,5.7539,6.621473041999999,NA,NA,0.25,2020-05-27T17:00:00Z
LAX,2020,5,27,11,NA,NA,NA,240,5.7539,6.621473041999999,NA,NA,0.13,2020-05-27T18:00:00Z
LAX,2020,5,27,12,NA,NA,NA,250,4.60312,5.297178433599999,NA,NA,0.13,2020-05-27T19:00:00Z
LAX,2020,5,27,13,NA,NA,NA,0,0,0,NA,NA,0.25,2020-05-27T20:00:00Z
LAX,2020,5,27,14,NA,NA,NA,0,0,0,NA,NA,1.5,2020-05-27T21:00:00Z
LAX,2020,5,27,15,NA,NA,NA,80,2.30156,2.6485892167999996,NA,NA,2,2020-05-27T22:00:00Z
LAX,2020,5,27,16,NA,NA,NA,0,0,0,NA,NA,4,2020-05-27T23:00:00Z
LAX,2020,5,27,17,NA,NA,NA,0,0,0,NA,NA,5,2020-05-28T00:00:00Z
LAX,2020,5,27,18,NA,NA,NA,270,9.20624,10.594356867199998,NA,NA,7,2020-05-28T01:00:00Z
LAX,2020,5,27,19,NA,NA,NA,240,9.20624,10.594356867199998,NA,NA,8,2020-05-28T02:00:00Z
LAX,2020,5,27,20,NA,NA,NA,260,9.20624,10.594356867199998,NA,NA,10,2020-05-28T03:00:00Z
LAX,2020,5,27,21,NA,NA,NA,260,12.658579999999999,14.567240692399997,NA,NA,10,2020-05-28T04:00:00Z
LAX,2020,5,27,22,NA,NA,NA,240,14.960139999999999,17.215829909199996,NA,NA,10,2020-05-28T05:00:00Z
LAX,2020,5,27,23,NA,NA,NA,250,12.658579999999999,14.567240692399997,NA,NA,10,2020-05-28T06:00:00Z
LAX,2020,5,28,0,NA,NA,NA,250,12.658579999999999,14.567240692399997,NA,NA,10,2020-05-28T07:00:00Z
LAX,2020,5,28,1,NA,NA,NA,240,10.357019999999999,11.918651475599997,NA,NA,10,2020-05-28T08:00:00Z
LAX,2020,5,28,2,NA,NA,NA,250,9.20624,10.594356867199998,NA,NA,10,2020-05-28T09:00:00Z
LAX,2020,5,28,3,NA,NA,NA,260,9.20624,10.594356867199998,NA,NA,1.5,2020-05-28T10:00:00Z
LAX,2020,5,28,4,NA,NA,NA,230,5.7539,6.621473041999999,NA,NA,2,2020-05-28T11:00:00Z
LAX,2020,5,28,5,NA,NA,NA,230,11.5078,13.242946083999998,NA,NA,9,2020-05-28T12:00:00Z
LAX,2020,5,28,6,NA,NA,NA,260,4.60312,5.297178433599999,NA,NA,1.5,2020-05-28T13:00:00Z
LAX,2020,5,28,7,NA,NA,NA,260,4.60312,5.297178433599999,NA,NA,2,2020-05-28T14:00:00Z
LAX,2020,5,28,8,NA,NA,NA,0,0,0,NA,NA,3,2020-05-28T15:00:00Z
LAX,2020,5,28,9,NA,NA,NA,0,0,0,NA,NA,4,2020-05-28T16:00:00Z
LAX,2020,5,28,10,NA,NA,NA,250,5.7539,6.621473041999999,NA,NA,9,2020-05-28T17:00:00Z
LAX,2020,5,28,11,NA,NA,NA,0,0,0,NA,NA,5,2020-05-28T18:00:00Z
LAX,2020,5,28,12,NA,NA,NA,230,2.30156,2.6485892167999996,NA,NA,5,2020-05-28T19:00:00Z
LAX,2020,5,28,13,NA,NA,NA,270,5.7539,6.621473041999999,NA,NA,1.5,2020-05-28T20:00:00Z
LAX,2020,5,28,14,NA,NA,NA,240,5.7539,6.621473041999999,NA,NA,1.5,2020-05-28T21:00:00Z
LAX,2020,5,28,15,NA,NA,NA,280,5.7539,6.621473041999999,NA,NA,2,2020-05-28T22:00:00Z
LAX,2020,5,28,16,NA,NA,NA,250,5.7539,6.621473041999999,NA,NA,4,2020-05-28T23:00:00Z
LAX,2020,5,28,17,NA,NA,NA,240,10.357019999999999,11.918651475599997,NA,NA,4,2020-05-29T00:00:00Z
LAX,2020,5,28,18,NA,NA,NA,240,9.20624,10.594356867199998,NA,NA,4,2020-05-29T01:00:00Z
LAX,2020,5,28,19,NA,NA,NA,270,9.20624,10.594356867199998,NA,NA,9,2020-05-29T02:00:00Z
LAX,2020,5,28,20,NA,NA,NA,260,11.5078,13.242946083999998,NA,NA,6,2020-05-29T03:00:00Z
LAX,2020,5,28,21,NA,NA,NA,250,12.658579999999999,14.567240692399997,NA,NA,10,2020-05-29T04:00:00Z
LAX,2020,5,28,22,NA,NA,NA,250,12.658579999999999,14.567240692399997,NA,NA,10,2020-05-29T05:00:00Z
LAX,2020,5,28,23,NA,NA,NA,250,10.357019999999999,11.918651475599997,NA,NA,10,2020-05-29T06:00:00Z
LAX,2020,5,29,0,NA,NA,NA,260,12.658579999999999,14.567240692399997,NA,NA,10,2020-05-29T07:00:00Z
LAX,2020,5,29,1,NA,NA,NA,270,10.357019999999999,11.918651475599997,NA,NA,10,2020-05-29T08:00:00Z
LAX,2020,5,29,2,NA,NA,NA,260,9.20624,10.594356867199998,NA,NA,10,2020-05-29T09:00:00Z
LAX,2020,5,29,3,NA,NA,NA,250,10.357019999999999,11.918651475599997,NA,NA,10,2020-05-29T10:00:00Z
LAX,2020,5,29,4,NA,NA,NA,260,10.357019999999999,11.918651475599997,NA,NA,10,2020-05-29T11:00:00Z
LAX,2020,5,29,5,NA,NA,NA,220,4.60312,5.297178433599999,NA,NA,10,2020-05-29T12:00:00Z
LAX,2020,5,29,6,NA,NA,NA,0,0,0,NA,NA,10,2020-05-29T13:00:00Z
LAX,2020,5,29,7,NA,NA,NA,190,2.30156,2.6485892167999996,NA,NA,10,2020-05-29T14:00:00Z
LAX,2020,5,29,8,NA,NA,NA,260,5.7539,6.621473041999999,NA,NA,10,2020-05-29T15:00:00Z
LAX,2020,5,29,9,NA,NA,NA,240,8.05546,9.2700622588,NA,NA,9,2020-05-29T16:00:00Z
LAX,2020,5,29,10,NA,NA,NA,310,2.30156,2.6485892167999996,NA,NA,9,2020-05-29T17:00:00Z
LAX,2020,5,29,11,NA,NA,NA,10,2.30156,2.6485892167999996,NA,NA,5,2020-05-29T18:00:00Z
LAX,2020,5,29,12,NA,NA,NA,270,5.7539,6.621473041999999,NA,NA,5,2020-05-29T19:00:00Z
LAX,2020,5,29,13,NA,NA,NA,270,4.60312,5.297178433599999,NA,NA,3,2020-05-29T20:00:00Z
LAX,2020,5,29,14,NA,NA,NA,270,5.7539,6.621473041999999,NA,NA,7,2020-05-29T21:00:00Z
LAX,2020,5,29,15,NA,NA,NA,270,4.60312,5.297178433599999,NA,NA,1.5,2020-05-29T22:00:00Z
LAX,2020,5,29,16,NA,NA,NA,300,2.30156,2.6485892167999996,NA,NA,2.5,2020-05-29T23:00:00Z
LAX,2020,5,29,17,NA,NA,NA,280,5.7539,6.621473041999999,NA,NA,3,2020-05-30T00:00:00Z
LAX,2020,5,29,18,NA,NA,NA,270,8.05546,9.2700622588,NA,NA,5,2020-05-30T01:00:00Z
LAX,2020,5,29,19,NA,NA,NA,260,5.7539,6.621473041999999,NA,NA,10,2020-05-30T02:00:00Z
LAX,2020,5,29,20,NA,NA,NA,240,5.7539,6.621473041999999,NA,NA,10,2020-05-30T03:00:00Z
LAX,2020,5,29,21,NA,NA,NA,240,10.357019999999999,11.918651475599997,NA,NA,10,2020-05-30T04:00:00Z
LAX,2020,5,29,22,NA,NA,NA,260,10.357019999999999,11.918651475599997,NA,NA,10,2020-05-30T05:00:00Z
LAX,2020,5,29,23,NA,NA,NA,230,12.658579999999999,14.567240692399997,NA,NA,10,2020-05-30T06:00:00Z
LAX,2020,5,30,0,NA,NA,NA,240,10.357019999999999,11.918651475599997,NA,NA,10,2020-05-30T07:00:00Z
LAX,2020,5,30,1,NA,NA,NA,250,10.357019999999999,11.918651475599997,NA,NA,10,2020-05-30T08:00:00Z
LAX,2020,5,30,2,NA,NA,NA,260,11.5078,13.242946083999998,NA,NA,10,2020-05-30T09:00:00Z
LAX,2020,5,30,3,NA,NA,NA,240,11.5078,13.242946083999998,NA,NA,10,2020-05-30T10:00:00Z
LAX,2020,5,30,4,NA,NA,NA,260,5.7539,6.621473041999999,NA,NA,10,2020-05-30T11:00:00Z
LAX,2020,5,30,5,NA,NA,NA,270,4.60312,5.297178433599999,NA,NA,10,2020-05-30T12:00:00Z
LAX,2020,5,30,6,NA,NA,NA,240,5.7539,6.621473041999999,NA,NA,10,2020-05-30T13:00:00Z
LAX,2020,5,30,7,NA,NA,NA,250,4.60312,5.297178433599999,NA,NA,10,2020-05-30T14:00:00Z
LAX,2020,5,30,8,NA,NA,NA,260,5.7539,6.621473041999999,NA,NA,10,2020-05-30T15:00:00Z
LAX,2020,5,30,9,NA,NA,NA,260,5.7539,6.621473041999999,NA,NA,10,2020-05-30T16:00:00Z
LAX,2020,5,30,10,NA,NA,NA,270,5.7539,6.621473041999999,NA,NA,10,2020-05-30T17:00:00Z
LAX,2020,5,30,11,NA,NA,NA,260,10.357019999999999,11.918651475599997,NA,NA,10,2020-05-30T18:00:00Z
LAX,2020,5,30,12,NA,NA,NA,260,10.357019999999999,11.918651475599997,NA,NA,10,2020-05-30T19:00:00Z
LAX,2020,5,30,13,NA,NA,NA,290,2.30156,2.6485892167999996,NA,NA,10,2020-05-30T20:00:00Z
LAX,2020,5,30,14,NA,NA,NA,0,0,0,NA,NA,10,2020-05-30T21:00:00Z
LAX,2020,5,30,15,NA,NA,NA,250,4.60312,5.297178433599999,NA,NA,10,2020-05-30T22:00:00Z
LAX,2020,5,30,16,NA,NA,NA,260,4.60312,5.297178433599999,NA,NA,10,2020-05-30T23:00:00Z
LAX,2020,5,30,17,NA,NA,NA,250,9.20624,10.594356867199998,NA,NA,10,2020-05-31T00:00:00Z
LAX,2020,5,30,18,NA,NA,NA,250,9.20624,10.594356867199998,NA,NA,10,2020-05-31T01:00:00Z
LAX,2020,5,30,19,NA,NA,NA,240,8.05546,9.2700622588,NA,NA,10,2020-05-31T02:00:00Z
LAX,2020,5,30,20,NA,NA,NA,250,12.658579999999999,14.567240692399997,NA,NA,10,2020-05-31T03:00:00Z
LAX,2020,5,30,21,NA,NA,NA,240,14.960139999999999,17.215829909199996,NA,NA,10,2020-05-31T04:00:00Z
LAX,2020,5,30,22,NA,NA,NA,250,18.41248,21.188713734399997,NA,NA,10,2020-05-31T05:00:00Z
LAX,2020,5,30,23,NA,NA,NA,260,18.41248,21.188713734399997,NA,NA,10,2020-05-31T06:00:00Z
LAX,2020,5,31,0,NA,NA,NA,250,19.56326,22.5130083428,NA,NA,10,2020-05-31T07:00:00Z
LAX,2020,5,31,1,NA,NA,NA,260,21.864819999999998,25.161597559599997,NA,NA,10,2020-05-31T08:00:00Z
LAX,2020,5,31,2,NA,NA,NA,250,17.261699999999998,19.864419125999994,NA,NA,10,2020-05-31T09:00:00Z
LAX,2020,5,31,3,NA,NA,NA,270,19.56326,22.5130083428,NA,NA,10,2020-05-31T10:00:00Z
LAX,2020,5,31,4,NA,NA,NA,260,18.41248,21.188713734399997,NA,NA,10,2020-05-31T11:00:00Z
LAX,2020,5,31,5,NA,NA,NA,270,12.658579999999999,14.567240692399997,NA,NA,10,2020-05-31T12:00:00Z
LAX,2020,5,31,6,NA,NA,NA,270,12.658579999999999,14.567240692399997,NA,NA,10,2020-05-31T13:00:00Z
LAX,2020,5,31,7,NA,NA,NA,250,10.357019999999999,11.918651475599997,NA,NA,10,2020-05-31T14:00:00Z
LAX,2020,5,31,8,NA,NA,NA,260,11.5078,13.242946083999998,NA,NA,10,2020-05-31T15:00:00Z
LAX,2020,5,31,9,NA,NA,NA,270,8.05546,9.2700622588,NA,NA,10,2020-05-31T16:00:00Z
LAX,2020,5,31,10,NA,NA,NA,240,5.7539,6.621473041999999,NA,NA,10,2020-05-31T17:00:00Z
LAX,2020,5,31,11,NA,NA,NA,260,8.05546,9.2700622588,NA,NA,10,2020-05-31T18:00:00Z
LAX,2020,5,31,12,NA,NA,NA,240,5.7539,6.621473041999999,NA,NA,10,2020-05-31T19:00:00Z
LAX,2020,5,31,13,NA,NA,NA,0,0,0,NA,NA,10,2020-05-31T20:00:00Z
LAX,2020,5,31,14,NA,NA,NA,180,4.60312,5.297178433599999,NA,NA,10,2020-05-31T21:00:00Z
LAX,2020,5,31,15,NA,NA,NA,0,0,0,NA,NA,10,2020-05-31T22:00:00Z
LAX,2020,5,31,16,NA,NA,NA,230,5.7539,6.621473041999999,NA,NA,10,2020-05-31T23:00:00Z
LAX,2020,5,31,17,NA,NA,NA,250,9.20624,10.594356867199998,NA,NA,10,2020-06-01T00:00:00Z
LAX,2020,5,31,18,NA,NA,NA,220,10.357019999999999,11.918651475599997,NA,NA,10,2020-06-01T01:00:00Z
LAX,2020,5,31,19,NA,NA,NA,NA,16.11092,18.5401245176,NA,NA,10,2020-06-01T02:00:00Z
LAX,2020,5,31,20,NA,NA,NA,250,12.658579999999999,14.567240692399997,NA,NA,10,2020-06-01T03:00:00Z
LAX,2020,5,31,21,NA,NA,NA,260,11.5078,13.242946083999998,NA,NA,10,2020-06-01T04:00:00Z
LAX,2020,5,31,22,NA,NA,NA,260,12.658579999999999,14.567240692399997,NA,NA,10,2020-06-01T05:00:00Z
LAX,2020,5,31,23,NA,NA,NA,NA,19.56326,22.5130083428,NA,NA,10,2020-06-01T06:00:00Z
LAX,2020,6,1,0,NA,NA,NA,260,18.41248,21.188713734399997,NA,NA,10,2020-06-01T07:00:00Z
LAX,2020,6,1,1,NA,NA,NA,260,12.658579999999999,14.567240692399997,NA,NA,10,2020-06-01T08:00:00Z
LAX,2020,6,1,2,NA,NA,NA,250,14.960139999999999,17.215829909199996,NA,NA,10,2020-06-01T09:00:00Z
LAX,2020,6,1,3,NA,NA,NA,240,12.658579999999999,14.567240692399997,NA,NA,10,2020-06-01T10:00:00Z
LAX,2020,6,1,4,NA,NA,NA,220,5.7539,6.621473041999999,NA,NA,10,2020-06-01T11:00:00Z
LAX,2020,6,1,5,NA,NA,NA,240,5.7539,6.621473041999999,NA,NA,10,2020-06-01T12:00:00Z
LAX,2020,6,1,6,NA,NA,NA,250,2.30156,2.6485892167999996,NA,NA,10,2020-06-01T13:00:00Z
LAX,2020,6,1,7,NA,NA,NA,100,4.60312,5.297178433599999,NA,NA,10,2020-06-01T14:00:00Z
LAX,2020,6,1,8,NA,NA,NA,0,0,0,NA,NA,10,2020-06-01T15:00:00Z
LAX,2020,6,1,9,NA,NA,NA,0,0,0,NA,NA,10,2020-06-01T16:00:00Z
LAX,2020,6,1,10,NA,NA,NA,0,0,0,NA,NA,10,2020-06-01T17:00:00Z
LAX,2020,6,1,11,NA,NA,NA,0,0,0,NA,NA,10,2020-06-01T18:00:00Z
LAX,2020,6,1,12,NA,NA,NA,260,5.7539,6.621473041999999,NA,NA,10,2020-06-01T19:00:00Z
LAX,2020,6,1,13,NA,NA,NA,280,4.60312,5.297178433599999,NA,NA,10,2020-06-01T20:00:00Z
LAX,2020,6,1,14,NA,NA,NA,300,2.30156,2.6485892167999996,NA,NA,10,2020-06-01T21:00:00Z
LAX,2020,6,1,15,NA,NA,NA,250,4.60312,5.297178433599999,NA,NA,10,2020-06-01T22:00:00Z
LAX,2020,6,1,16,NA,NA,NA,270,5.7539,6.621473041999999,NA,NA,10,2020-06-01T23:00:00Z
LAX,2020,6,1,17,NA,NA,NA,220,5.7539,6.621473041999999,NA,NA,10,2020-06-02T00:00:00Z
LAX,2020,6,1,18,NA,NA,NA,220,11.5078,13.242946083999998,NA,NA,10,2020-06-02T01:00:00Z
LAX,2020,6,1,19,NA,NA,NA,250,12.658579999999999,14.567240692399997,NA,NA,10,2020-06-02T02:00:00Z
LAX,2020,6,1,20,NA,NA,NA,250,12.658579999999999,14.567240692399997,NA,NA,10,2020-06-02T03:00:00Z
LAX,2020,6,1,21,NA,NA,NA,NA,20.714039999999997,23.837302951199995,NA,NA,10,2020-06-02T04:00:00Z
LAX,2020,6,1,22,NA,NA,NA,250,17.261699999999998,19.864419125999994,NA,NA,10,2020-06-02T05:00:00Z
LAX,2020,6,1,23,NA,NA,NA,260,14.960139999999999,17.215829909199996,NA,NA,10,2020-06-02T06:00:00Z
LAX,2020,6,2,0,NA,NA,NA,250,18.41248,21.188713734399997,NA,NA,10,2020-06-02T07:00:00Z
LAX,2020,6,2,1,NA,NA,NA,260,18.41248,21.188713734399997,NA,NA,10,2020-06-02T08:00:00Z
LAX,2020,6,2,2,NA,NA,NA,270,18.41248,21.188713734399997,NA,NA,10,2020-06-02T09:00:00Z
LAX,2020,6,2,3,NA,NA,NA,260,20.714039999999997,23.837302951199995,NA,NA,10,2020-06-02T10:00:00Z
LAX,2020,6,2,4,NA,NA,NA,NA,14.960139999999999,17.215829909199996,NA,NA,10,2020-06-02T11:00:00Z
LAX,2020,6,2,5,NA,NA,NA,260,8.05546,9.2700622588,NA,NA,10,2020-06-02T12:00:00Z
LAX,2020,6,2,6,NA,NA,NA,200,5.7539,6.621473041999999,NA,NA,9,2020-06-02T13:00:00Z
LAX,2020,6,2,7,NA,NA,NA,200,4.60312,5.297178433599999,NA,NA,10,2020-06-02T14:00:00Z
LAX,2020,6,2,8,NA,NA,NA,180,2.30156,2.6485892167999996,NA,NA,10,2020-06-02T15:00:00Z
LAX,2020,6,2,9,NA,NA,NA,0,0,0,NA,NA,10,2020-06-02T16:00:00Z
LAX,2020,6,2,10,NA,NA,NA,180,2.30156,2.6485892167999996,NA,NA,10,2020-06-02T17:00:00Z
LAX,2020,6,2,11,NA,NA,NA,270,4.60312,5.297178433599999,NA,NA,10,2020-06-02T18:00:00Z
LAX,2020,6,2,12,NA,NA,NA,0,0,0,NA,NA,10,2020-06-02T19:00:00Z
LAX,2020,6,2,13,NA,NA,NA,0,0,0,NA,NA,10,2020-06-02T20:00:00Z
LAX,2020,6,2,14,NA,NA,NA,180,5.7539,6.621473041999999,NA,NA,10,2020-06-02T21:00:00Z
LAX,2020,6,2,15,NA,NA,NA,190,4.60312,5.297178433599999,NA,NA,10,2020-06-02T22:00:00Z
LAX,2020,6,2,16,NA,NA,NA,0,0,0,NA,NA,10,2020-06-02T23:00:00Z
LAX,2020,6,2,17,NA,NA,NA,50,2.30156,2.6485892167999996,NA,NA,10,2020-06-03T00:00:00Z
LAX,2020,6,2,18,NA,NA,NA,110,9.20624,10.594356867199998,NA,NA,10,2020-06-03T01:00:00Z
